id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,position_id,manager_id
089e6389-48df-4b77-9aa7-d15ee66ba148,Deeanna,Rhodes,male,1988-11-01,2021-10-01,2023-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
0e2fb9fb-4ccf-4963-9595-09707cb0d911,Joan,Holden,non-binary,1980-09-11,2021-10-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2bdd333c-f324-4f50-ab6f-3209779b5de0,Roselle,Klein,male,1996-12-07,2021-10-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1c84013f-d77e-4d77-b621-d4ade87b046f,Dania,Lott,non-binary,1993-05-07,2021-10-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e8f13e30-2903-4b40-a90c-f0c1e8804ef0,Sau,Campbell,non-binary,1999-06-18,2021-11-01,2021-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
6a53af23-9c47-4a60-9106-dcfb5759a6fa,Brian,Holder,non-binary,1990-04-06,2021-11-01,2022-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
8699309d-c153-4bba-b2c9-3e6af202c78f,Johana,Puckett,non-binary,1999-11-30,2021-11-01,2022-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
63a8cb38-6bba-4b43-ae40-c29ac5c25f99,Karl,Harrison,male,1997-04-17,2021-11-01,2022-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
bf48892d-f04f-4fd5-97c8-099353827c3b,Holley,Goff,non-binary,1984-02-05,2021-11-01,2024-12-31,Terminated,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
fe6ea6c7-c682-4b12-88c0-b8e6997b8fb3,Reita,Shaffer,female,1988-01-08,2021-12-01,2021-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
1a668649-3cd6-4db1-9f6b-dc6fafca60e7,Aracelis,Mullen,non-binary,1993-04-14,2021-12-01,2023-12-31,Resigned,76fc3a46-f84c-43c4-a87a-d876823ff776,2535fd4c-77f5-4980-8bdb-1b89a5687cc5
7dfb139a-bfa7-45e5-bbbd-5293732a961d,Jinny,Holcomb,female,1993-10-21,2021-12-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e104ea35-d89e-44c4-8497-7f3e19455bf6,Jaymie,Fernandez,male,1997-12-27,2021-12-01,,Active,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
92458503-8516-488d-a11d-5ccf25e68316,Quyen,Mccray,male,1985-02-16,2022-01-01,,Active,0f001c6a-1ff1-4be5-ae78-59eba9914b04,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
c48ef6f4-e982-4bbb-8747-31ef9bf884ac,Jere,Hahn,male,1995-01-28,2022-01-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e65faeb4-6cc5-41af-924f-536c65355818,Tomas,Whitehead,female,1977-06-06,2022-02-01,2022-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
c81d9c26-aba6-4cc8-bd25-789c8f46eda4,Luvenia,Wolfe,non-binary,1983-05-16,2022-02-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6c0dcfdb-0793-431e-bb4b-6229b17816d6,Irving,Avery,female,1985-02-10,2022-02-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
d1ec2e88-b23e-46eb-b44b-018db112b70f,Ulrike,Ortega,male,1989-06-05,2022-02-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
6be3dab9-3450-4436-b8af-6dc7006f9d5e,Kacie,Drake,non-binary,1997-06-10,2022-03-01,2023-11-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5f13fa71-e3a1-4504-92dd-8cbe39ab1057,Eliseo,Bender,male,1995-11-03,2022-04-01,,Active,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
af22b351-8501-4cf5-8c0a-f15de0f95f98,Nobuko,Jackson,male,1998-08-11,2022-05-01,2023-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
14d72128-d306-431f-a1f4-1920fdf469cf,Ezra,Young,non-binary,1988-04-05,2022-05-01,2023-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
aa232fd6-4fe9-4a6f-96f1-4c77c5a60404,Margrett,Barrett,non-binary,1996-08-15,2022-05-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
70cd856a-6488-44a9-8eb4-b021d66734e9,Milo,Bright,non-binary,1998-07-04,2022-05-01,,Active,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
2f288999-be7c-41b8-ae3c-412bb5770556,Aide,Holland,female,1998-01-13,2022-06-01,2022-09-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
65187495-4361-49ea-840f-d72a2cd9a6c2,Brant,Lambert,female,1987-05-30,2022-06-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
a738f945-7d3c-4052-86f4-0f1e281f0431,Graham,Lowery,non-binary,1999-04-04,2022-06-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
dba95552-abcd-4b67-8e7e-b145ca7a9936,Elias,Wilkinson,female,1979-10-19,2022-06-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e33eb39a-2b00-4ae4-a0e6-2044cf5ca97c,Shila,Pacheco,male,1984-09-02,2022-07-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2eb03faa-7a70-4a91-b7a7-6a4eeffc68fb,Joya,Battle,non-binary,1983-05-14,2022-07-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6a7ebcf2-6152-4035-af97-3a1c46d5be96,Calandra,Mcintosh,male,1993-12-06,2022-07-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
bb2a9023-e7fc-469e-a0a8-5ba5bf87b4fe,Zita,Becker,female,1991-04-20,2022-07-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
ad70123c-2cda-423c-8875-94dfd377fbc3,Karmen,Rowe,female,1988-12-10,2022-08-01,2022-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
d1399bde-ee26-408a-a01b-e9e4a8c59e3c,Jeff,Gilbert,non-binary,1999-06-09,2022-09-01,2024-09-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
a4e1c090-b536-4297-af34-57a1b0c92dd3,Phil,Combs,non-binary,1993-11-01,2022-09-01,,Active,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
7422ec40-ba61-40da-9bc3-19903a0c9d73,Billy,Velazquez,non-binary,1967-12-08,2022-09-01,,Active,45b743f6-aa8e-4bc9-aac1-4020269a90ea,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
0eac2019-41ed-4245-ac39-b8c756af73e8,Guillermo,Mcmahon,female,1996-09-10,2022-10-01,2022-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
ba8a212b-8532-4eec-b7da-05da85a1ccc3,Signe,Howell,female,1996-03-20,2022-10-01,2022-12-31,Terminated,45b743f6-aa8e-4bc9-aac1-4020269a90ea,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
f4682902-e7ab-4037-b64d-0b956c9cfd1e,Euna,Reid,non-binary,1993-01-29,2022-10-01,2024-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
99f7b2be-4e52-4af0-ba02-79f76cfd6fc2,Weldon,Hood,non-binary,1980-10-26,2022-10-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5f764984-d308-404d-9c3d-60031bac25ec,Lowell,Bryan,non-binary,1998-05-25,2022-10-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
1cdf8600-df1e-4bad-a7cf-315d6f617633,Morgan,Shelton,non-binary,1997-12-27,2022-10-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
1be0bd2b-de47-46db-8034-8403dbaa856e,Jeanmarie,Dudley,non-binary,1998-09-20,2022-11-01,2024-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1d61d3d9-db16-4b0d-9449-dfc1f3ba70d6,Dirk,Nguyen,non-binary,1993-02-16,2022-11-01,,Active,45ea6a07-98bd-41b6-b05b-bb2ff7ea9e20,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
a78582e8-dd76-47ba-9f61-4d9708d65c36,Chung,Wright,non-binary,1997-09-01,2022-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
10c61b21-7ac1-44df-b8e2-53c0f4fbcb0b,Fred,Patrick,male,1969-07-05,2022-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
aaa963c3-605c-4a89-aa3a-e5dc1140145b,Dean,Morris,non-binary,1981-05-10,2022-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
c4aaa36f-cb62-4605-b86c-93862212e4d6,Leida,Acevedo,female,1968-02-26,2022-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
486b1814-59b4-4cf0-94f1-b1234d0e9744,Gary,Ayers,non-binary,1999-09-10,2022-11-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
0a546744-bc0d-4bae-aa72-e9054cf6f951,Fabian,Wright,non-binary,1969-06-07,2022-11-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
97c091d1-8e77-4678-8afb-f9142d0b3a29,Clarence,Santiago,female,1987-10-31,2022-12-01,2022-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
9bcea9e3-07fa-4536-bfbc-b112b90502bb,Elsy,Black,female,1973-04-18,2022-12-01,2023-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
fee63355-6426-43cd-b28b-d406a8e0dbe2,Saul,Coleman,male,1994-11-20,2022-12-01,2024-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
ead95a8f-db7f-482a-ae67-91afa28a4a64,Tiffaney,Miranda,female,1994-06-19,2023-01-01,2024-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
53a17921-dfb6-4945-991e-1a2d180aab39,Marivel,Carter,non-binary,1999-07-29,2023-01-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e73eac8d-45c9-42cc-91f9-7cda726ea6e6,Curt,Chandler,non-binary,1997-12-31,2023-01-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
25175daa-eb81-499f-ab48-a1d694d69b29,Nakisha,Parsons,female,1997-10-25,2023-01-01,,Active,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2535fd4c-77f5-4980-8bdb-1b89a5687cc5
c378f5d3-eaf3-422b-b926-8bc8e755bd43,Rebbecca,Massey,non-binary,1998-12-15,2023-02-01,,Active,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
731b2d99-c0f6-4c56-b17a-9fe3816e54e9,Keith,Cantrell,female,1987-04-24,2023-02-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
63a30b79-8a34-4c32-942c-a3ad36c36258,Chadwick,Davis,female,1987-04-01,2023-02-01,,Active,b56c4013-6523-40e5-bc23-4284a1e4b4da,f9751221-4940-49bb-94cb-a9ef282abe67
d2473183-0c26-4392-8a5e-6bd55cd5af22,Melani,Avery,non-binary,1982-11-06,2023-03-01,,Active,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
e461b25b-c99b-4c67-8ebb-cf91000e5b7d,Marcos,Paul,female,1999-07-21,2023-03-01,,Active,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
81be8091-8465-4879-97ff-575e704688b4,Audie,Britt,non-binary,1987-09-14,2023-03-01,,Active,b56c4013-6523-40e5-bc23-4284a1e4b4da,f9751221-4940-49bb-94cb-a9ef282abe67
dd7e9d59-72e0-4c03-b02a-49596fd5699b,Daniell,Lloyd,male,1985-04-04,2023-04-01,2024-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
ecbd7ac6-9d86-422f-8c6c-e8a9a6efa9bc,Wilber,Reyes,female,1995-06-01,2023-04-01,,Active,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
57a365f8-34c6-4c74-a140-10d2eddae864,Jeni,Casey,non-binary,1998-03-05,2023-04-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
1444ca72-41de-4cf3-89b9-9fc59437d6cf,Leandro,Rich,non-binary,1976-06-18,2023-05-01,2023-11-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
496c0bc5-74dd-4aad-8e02-b7227fa32da9,Albertina,Edwards,non-binary,1992-11-26,2023-05-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
ef0a7c93-b36e-4d48-a17e-10e91eafd581,Angelyn,Frazier,non-binary,1999-01-16,2023-05-01,,Active,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
